child_id,episode_number,start_date,end_date,placed_with_relative_this_rem_ep,county_of_initial_removal,n_contacts_in_rem_ep,n_visits_in_rem_ep
10000191270,1,2006-08-11,2008-10-09,f,Decatur,0,25
10000191321,1,2010-01-11,2011-04-18,t,Cass,0,1
10000191350,1,2012-05-14,,,Wabash,,
10000191389,1,2008-04-23,2008-04-30,f,Marion,0,0
10000191429,1,2011-08-19,2011-08-31,t,Spencer,0,2
10000191431,1,2008-04-30,2010-06-10,f,DeKalb,0,10
10000191492,1,2006-08-11,2008-10-09,f,Decatur,0,51
10000191529,1,2009-03-23,2009-09-01,f,Lawrence,0,8
10000191545,1,2007-11-09,2008-03-28,f,Lake,0,3
10000191649,1,2009-09-11,2010-10-25,t,Wells,0,1
10000191785,1,2012-05-14,,,Wabash,,
10000191796,1,2011-09-30,2012-08-23,t,Hancock,0,23
10000191842,1,2010-01-25,2010-10-18,f,Knox,0,6
10000191875,1,2009-09-11,2010-10-25,t,Wells,0,14
10000191896,1,2009-04-15,2011-09-07,f,Howard,0,0
10000191936,1,2010-08-11,2012-01-30,f,Allen,0,2
10000191992,1,2008-05-15,2010-12-28,f,Wells,0,6
10000192148,1,2007-12-04,2008-06-30,f,Lake,0,1
10000192148,2,2011-11-09,,,Lake,,
10000192181,1,2009-05-12,2010-06-02,t,Jackson,0,0
10000192275,1,2011-06-15,2012-06-13,t,Tippecanoe,0,1
10000192513,1,2011-06-15,,,Tippecanoe,,
10000192600,1,2007-07-11,2008-01-31,f,Lake,0,7
10000192707,1,2006-07-19,2009-07-17,t,Harrison,0,0
10000192707,2,2010-08-12,,,Clark,,
10000192754,1,2007-11-09,2008-03-28,f,Lake,0,4
10000192789,1,2009-05-04,2010-08-30,t,Bartholomew,0,15
10000192792,1,2008-12-16,2010-12-13,f,Montgomery,0,31
10000192930,1,2010-04-12,2010-06-09,f,Bartholomew,0,1
10000192999,1,2006-07-19,,,Harrison,,
10000193006,1,2003-06-11,2009-09-29,f,Cass,0,5
10000193100,1,2007-11-09,2008-03-28,f,Lake,0,4
10000193132,1,2008-12-16,2010-12-13,f,Montgomery,0,32
10000193168,1,2010-04-09,2010-04-22,f,Dearborn,0,0
10000193185,1,2007-07-12,2009-02-12,f,Wabash,0,0
10000193209,1,2011-05-20,,,Lake,,
10000193307,1,2012-02-27,,,Delaware,,
10000193331,1,2010-10-27,,,Dearborn,,
10000193374,1,2006-07-19,,,Harrison,,
10000193410,1,2006-08-21,2011-12-22,f,St. Joseph,0,11
10000193498,1,2011-04-15,,,Knox,,
10000193503,1,2003-12-03,2009-01-31,f,Jay,0,5
10000193509,1,2008-08-22,2011-12-20,t,Noble,0,0
10000193518,1,2010-09-02,,,Floyd,,
10000193615,1,2008-08-27,,,St. Joseph,,
10000193673,1,2006-08-21,2011-12-22,f,St. Joseph,0,36
10000193713,1,2007-10-11,2010-03-09,t,Lake,0,28
10000193862,1,2006-08-29,2009-12-02,f,Bartholomew,0,2
10000193866,1,2007-11-09,2008-03-28,f,Lake,0,4
10000193915,1,2009-03-18,2009-08-17,f,Jennings,0,1
10000193919,1,2006-08-21,2011-12-22,f,St. Joseph,0,69
10000194002,1,2005-10-06,2010-11-16,t,Lawrence,0,8
10000194072,1,2012-01-25,,,Howard,,
10000194112,1,2009-08-21,2010-09-17,f,Knox,0,5
10000194180,1,2010-04-22,2011-03-10,t,Gibson,0,4
10000194283,1,2010-06-24,2010-12-17,f,Howard,0,0
10000194336,1,2009-05-03,2009-05-05,f,Floyd,0,0
10000194336,2,2011-02-24,2011-03-03,t,Floyd,0,0
10000194386,1,2006-08-03,2008-11-10,t,Randolph,0,46
10000194504,1,2009-03-11,2011-12-20,f,Hamilton,0,0
10000194585,1,2011-01-31,2012-01-19,t,Marshall,0,3
10000194599,1,2010-08-07,,,Delaware,,
10000194608,1,2003-02-24,2009-07-13,f,Marshall,0,0
10000194614,1,2007-11-09,2008-03-28,f,Lake,0,4
10000194629,1,2011-05-27,,,Lake,,
10000194660,1,2009-09-28,2010-07-20,f,Hamilton,0,10
10000194720,2,2009-07-23,2009-08-31,t,Vanderburgh,0,0
10000194723,1,2004-06-11,2008-12-19,f,Delaware,0,1
10000194729,1,2011-05-25,2011-08-19,f,Johnson,0,1
10000194789,1,2011-03-25,2011-08-17,t,Henry,0,0
10000194805,1,2008-10-09,2009-02-25,f,Knox,0,5
10000194836,1,2006-08-17,2009-04-24,t,Montgomery,0,5
10000194836,2,2011-04-28,2011-08-10,f,Hamilton,0,2
10000194894,1,2008-06-04,2010-07-26,t,Marion,0,5
10000194906,1,2011-06-20,2012-06-04,t,Wabash,0,0
10000195011,1,2008-08-12,2008-09-18,f,Knox,0,1
10000195057,1,2010-08-27,2011-05-12,t,Marion,0,0
10000195090,1,2000-04-10,2008-04-02,t,Marion,0,0
10000195136,1,2010-03-12,,,St. Joseph,,
10000195149,1,2011-05-27,,,Lake,,
10000195158,1,2010-08-15,,,Madison,,
10000195190,1,2006-08-17,2009-04-24,t,Montgomery,0,41
10000195190,2,2011-04-28,2011-08-10,f,Hamilton,0,5
10000195221,1,2004-06-16,2008-12-22,f,Fountain,0,11
10000195283,1,2006-07-28,2010-05-26,f,St. Joseph,0,18
10000195322,1,2008-09-20,2008-09-23,f,Out of State,0,2
10000195349,1,2007-03-03,2009-02-20,f,Knox,0,2
10000195372,1,2007-08-16,2008-07-02,f,Tippecanoe,0,25
10000195409,1,2009-03-19,2009-03-31,f,St. Joseph,0,1
10000195409,2,2009-11-17,,,Elkhart,,
10000195426,1,2010-04-14,,,Kosciusko,,
10000195514,1,2012-02-24,,,Marion,,
10000195540,1,2011-05-27,,,Lake,,
10000195554,1,2009-03-19,,,St. Joseph,,
10000195594,1,2008-04-25,2008-10-25,t,Allen,0,3
10000195599,1,2005-12-30,2009-06-08,t,Harrison,0,1
10000195741,1,2012-01-16,,,Madison,,
10000195778,1,2009-02-02,2010-02-20,t,Jackson,0,0
10000195783,1,2007-01-12,2008-03-22,f,White,0,4
10000195785,1,2011-05-27,,,Lake,,
10000195832,1,2011-05-24,2011-12-13,f,Vanderburgh,0,13
10000195839,1,2005-12-30,2009-06-08,t,Harrison,0,34
10000195910,1,2011-04-28,2012-02-17,t,Gibson,0,10
10000195969,1,2007-01-03,2010-12-02,t,Marion,0,33
10000196038,1,2012-04-24,,,Floyd,,
10000196051,1,2009-06-26,2009-06-29,f,Scott,0,1
10000196108,1,2008-01-17,2008-08-09,f,Warrick,0,0
10000196108,3,2012-08-03,,,Lake,,
10000196118,1,2005-12-30,2008-10-30,t,Harrison,0,22
10000196144,1,2010-10-14,2010-10-21,f,Howard,0,0
10000196191,1,2009-11-06,2010-05-24,f,Central Office,0,0
10000196203,1,2011-04-28,2012-02-17,t,Gibson,0,14
10000196292,1,2007-10-04,2010-01-05,f,Vanderburgh,0,2
10000196295,1,2008-10-20,2008-10-22,f,Fayette,0,0
10000196314,1,2009-12-10,2010-01-07,f,Knox,0,0
10000196337,1,2008-02-05,2011-05-23,f,Allen,0,2
10000196400,1,2010-03-19,2012-03-23,t,Boone,0,8
10000196572,1,2008-01-17,2008-08-09,f,Warrick,0,3
10000196673,1,2008-09-09,2009-05-27,f,St. Joseph,0,1
10000196727,1,2009-12-09,2010-01-28,f,Knox,0,2
10000196813,1,2009-07-27,2010-12-01,t,Dearborn,0,20
10000196819,1,2009-02-12,2009-07-09,f,Harrison,0,0
10000196835,1,2007-08-16,2008-07-02,f,Tippecanoe,0,25
10000197023,1,2009-09-21,2011-05-02,f,Dearborn,0,4
10000197040,1,2007-01-03,2008-01-16,f,Jefferson,0,1
10000197059,1,2011-05-19,,,Lake,,
10000197070,1,2008-08-29,2008-09-03,f,Marion,0,1
10000197081,1,2004-02-12,,,Porter,,
10000197082,1,2003-06-19,2010-09-24,f,Huntington,0,5
10000197397,1,2009-01-30,2010-02-25,t,Jackson,0,0
10000197715,1,2011-07-27,,,Elkhart,,
10000198141,1,2008-09-30,2009-05-23,f,Howard,0,0
10000198146,1,2008-01-17,2008-08-09,f,Warrick,0,9
10000198239,1,2011-06-24,2011-08-09,t,,0,2
10000198266,1,2004-03-18,2011-01-04,f,Wabash,0,4
10000198380,1,2010-09-10,2012-04-26,f,Johnson,0,18
10000198453,1,2009-04-29,2009-07-07,t,Montgomery,0,1
10000198495,1,2007-07-05,2008-11-13,f,St. Joseph,0,1
10000198503,1,2008-02-26,2008-05-19,f,Clark,0,0
10000198503,2,2008-10-17,2010-10-05,t,Harrison,0,9
10000198522,1,1998-08-07,2010-06-23,f,St. Joseph,0,0
10000198561,1,2012-03-13,,,Central Office,,
10000198567,1,2012-01-18,2012-01-25,f,Marion,0,0
10000198567,2,2012-03-07,2012-03-20,f,Hamilton,0,0
10000198568,1,2011-05-20,,,Morgan,,
10000198657,1,2011-03-15,2012-01-20,t,Ripley,0,3
10000198657,2,2012-08-03,,,Marion,,
10000198745,1,2009-02-05,2012-06-19,t,Clark,0,0
10000198756,1,2008-01-18,2009-08-11,f,Monroe,0,25
10000198758,1,1999-05-24,2012-01-30,f,St. Joseph,0,2
10000198766,1,2010-02-26,,,Clark,,
10000198773,1,2011-01-01,,,Delaware,,
10000198782,1,2010-09-10,2012-04-26,f,Shelby,0,22
10000198906,1,2010-01-05,,,Clark,,
10000198931,1,2007-10-14,2009-03-05,t,Delaware,0,7
10000198931,2,2010-04-06,2012-03-15,t,Delaware,0,0
10000198945,1,2003-12-22,2009-09-16,f,Marion,0,0
10000198953,1,2009-04-29,2009-07-07,t,Montgomery,0,7
10000199039,1,2009-01-11,2010-04-13,f,Floyd,0,0
10000199169,1,2008-04-27,2008-04-29,f,Henry,0,3
10000199172,1,2010-04-21,2010-12-17,f,Shelby,0,1
10000199173,1,2010-09-10,2012-04-26,f,Shelby,0,31
10000199268,1,2007-11-05,2008-10-02,f,Delaware,0,0
10000199279,1,2011-08-10,,,,,
10000199292,1,2010-09-21,,,Jefferson,,
10000199393,1,2008-08-17,2009-06-25,t,Jennings,0,10
10000199405,1,2008-06-27,2008-11-13,f,Vanderburgh,0,1
10000199436,1,2009-04-29,2009-07-07,t,Montgomery,0,7
10000199444,1,2010-08-17,2010-09-07,f,Warrick,0,2
10000199536,1,2011-06-22,,,Porter,,
10000199611,1,2011-06-10,2012-02-06,t,Central Office,0,0
10000199667,1,2007-08-26,2008-02-06,f,Marion,0,3
10000199682,1,2011-05-28,2011-05-31,f,Marion,0,0
10000199688,1,2008-03-18,2009-01-13,f,St. Joseph,0,0
10000199709,1,2011-08-10,,,,,
10000199742,1,2009-01-15,2009-02-24,t,Clark,0,0
10000199742,2,2010-04-14,2011-01-31,f,Floyd,0,7
10000199751,1,2004-12-17,2008-09-17,t,Daviess,0,55
10000199827,1,2010-02-12,2010-12-22,t,Clark,0,0
10000199846,1,2007-10-11,,,Lake,,
10000199896,1,2012-05-29,,,Jackson,,
10000199900,1,2007-06-23,2008-12-22,t,Adams,0,1
10000199953,1,2008-09-14,2008-12-11,t,Dearborn,0,3
10000199970,1,2007-04-18,2009-07-30,f,Howard,0,8
10000200023,1,2004-06-02,2011-02-24,f,Porter,0,0
10000200074,1,2007-06-23,2008-12-22,t,Adams,0,14
10000200154,1,2009-04-17,2009-07-23,f,Madison,0,2
10000200183,1,2009-09-22,2011-06-07,t,Lake,0,6
10000200192,1,2006-11-06,2008-09-15,f,Marion,0,1
10000200203,1,2011-01-27,2012-01-25,f,Vanderburgh,0,0
10000200203,2,2012-03-02,,,Warrick,,
10000200219,1,2010-10-27,2011-03-20,t,Jasper,0,23
10000200258,1,2007-09-27,2009-04-02,f,Vigo,0,0
10000200312,1,2007-06-23,2008-12-22,t,Adams,0,14
10000200324,1,2011-06-30,,,Marion,,
10000200370,1,2009-04-05,,,Jennings,,
10000200404,1,2009-08-25,2009-09-22,t,Hendricks,0,0
10000200415,1,2009-06-25,2010-12-03,f,Miami,0,0
10000200428,1,2004-06-02,,,Porter,,
10000200462,1,2012-06-11,,,Delaware,,
10000200497,1,2011-01-27,2012-01-25,f,Vanderburgh,0,20
10000200497,2,2012-03-02,,,Warrick,,
10000200532,1,2011-07-11,2011-07-14,t,Floyd,0,0
10000200532,2,2012-02-15,2012-02-20,t,Floyd,0,0
10000200532,3,2012-05-03,,,Clark,,
10000200581,1,2010-04-13,2011-02-10,t,LaGrange,0,9
10000200583,1,2010-10-27,2011-03-18,t,Jasper,0,23
10000200591,1,2012-01-12,,,Marion,,
10000200739,1,2007-10-15,2008-02-08,f,Jasper,0,3
10000200841,1,2011-04-17,2012-06-19,t,Floyd,0,0
10000200841,2,2012-08-20,,,Floyd,,
10000200857,1,2010-03-18,,,Marion,,
10000200884,1,2012-06-27,,,Floyd,,
10000200895,1,2010-10-27,2011-03-20,t,Jasper,0,23
10000200949,1,2008-12-29,2010-07-01,t,Vanderburgh,0,0
10000200968,1,2009-10-01,2010-08-18,f,Jefferson,0,2
10000200968,2,2011-08-15,,,Jefferson,,
10000200988,1,2007-02-16,2009-05-05,f,Daviess,0,8
10000201136,1,2007-11-27,2009-03-12,t,Elkhart,0,0
10000201149,1,2006-10-19,2008-07-09,t,Morgan,0,4
10000201150,1,2012-01-26,,,Knox,,
10000201158,1,2011-05-20,2011-09-07,t,Vanderburgh,0,7
10000201163,1,2010-10-03,2010-10-05,t,Floyd,0,0
10000201163,2,2011-07-11,2011-07-14,t,Floyd,0,0
10000201217,1,2009-06-22,2010-01-15,t,Central Office,0,0
10000201249,1,2007-07-02,2008-01-16,t,Lake,0,0
10000201318,1,2011-06-30,,,Marion,,
10000201415,1,2009-11-30,2010-08-30,f,Jefferson,0,7
10000201528,1,2011-05-23,,,Marion,,
10000201585,1,2008-01-04,2008-04-23,t,Tipton,0,0
10000201606,1,2009-10-17,2012-03-08,t,Carroll,0,57
10000201615,1,2008-11-25,2010-08-18,f,Wabash,0,2
10000201652,1,2007-03-20,2008-04-10,t,Jennings,0,13
10000201719,1,2004-06-02,2009-12-29,t,Porter,0,7
10000201745,1,2008-01-16,2008-01-21,f,DeKalb,0,5
10000201745,3,2009-05-05,2011-03-01,f,Steuben,0,9
10000201839,1,1998-04-16,2010-02-09,t,Elkhart,0,0
10000201875,1,2008-10-14,2010-03-17,t,Jackson,0,4
10000201897,1,2011-07-15,2012-02-17,t,Johnson,0,7
10000201977,1,2004-06-02,2008-06-16,f,Starke,0,15
10000201997,1,2008-01-16,2008-01-21,f,DeKalb,0,5
10000201997,2,2008-09-13,2008-09-16,f,Allen,0,0
10000201997,4,2009-04-15,2009-05-01,f,Allen,0,0
10000201997,5,2009-05-05,2011-10-11,t,Steuben,0,19
10000201997,6,2012-02-28,2012-06-07,f,Allen,0,6
10000202024,1,2006-09-20,2010-06-15,f,Delaware,0,6
10000202234,1,2011-12-09,,,Delaware,,
10000202265,1,2008-01-16,2008-01-21,f,DeKalb,0,5
10000202265,3,2009-05-05,2011-03-01,f,Steuben,0,31
10000202363,1,2009-10-20,2010-06-08,f,Knox,0,3
10000202366,1,2009-11-18,2009-12-09,t,Montgomery,0,0
10000202447,1,2010-12-07,2012-03-22,t,Randolph,0,0
10000202532,1,2006-04-27,2009-11-09,t,Knox,0,22
10000202570,1,2011-07-14,2012-02-06,t,Cass,0,16
10000202616,1,2007-12-19,2008-12-30,t,Vanderburgh,0,1
10000202677,1,2009-10-27,2010-09-15,f,Decatur,0,4
10000202726,1,2007-08-10,2008-11-20,t,Jefferson,0,4
10000202808,1,2009-11-13,2011-04-23,f,Knox,0,3
10000202811,1,2010-01-29,2011-05-05,t,Allen,0,18
10000202854,1,2009-11-02,2010-03-18,f,Vanderburgh,0,9
10000202893,1,2007-12-19,2008-11-26,t,Vanderburgh,0,7
10000202927,1,2009-07-20,2011-02-07,f,Lake,0,0
10000202928,1,2009-10-27,2010-09-15,f,Decatur,0,13
10000202959,1,2007-09-27,,,Jefferson,,
10000203036,1,2007-11-15,2008-10-20,t,Knox,0,4
10000203064,1,2006-07-24,2009-03-16,f,Harrison,0,3
10000203078,1,2011-01-18,2011-05-12,t,Clark,0,0
10000203078,2,2011-08-04,2011-08-10,t,Clark,0,0
10000203078,3,2012-03-18,,,Clark,,
10000203125,1,2011-04-20,,,Knox,,
10000203184,1,2010-01-29,2011-05-05,t,Allen,0,25
10000203185,1,2008-12-15,2010-06-07,t,Wabash,0,0
10000203217,1,2009-06-25,2010-12-03,f,Miami,0,6
10000203219,1,2008-05-07,2011-07-08,t,Monroe,0,6
10000203221,1,2007-01-06,2009-06-18,f,Vanderburgh,0,0
10000203222,1,2010-11-22,2011-04-11,f,Randolph,0,5
10000203223,1,2007-09-27,2010-09-30,f,Jefferson,0,47
10000203279,1,2012-02-15,,,Allen,,
10000203280,1,2008-12-29,2009-03-30,f,Wabash,0,0
10000203280,2,2011-01-26,,,Wabash,,
10000203331,1,2006-06-01,2008-02-25,f,Pulaski,0,1
10000203337,1,2008-02-04,2009-08-05,t,Porter,0,9
10000203372,1,2007-11-15,2008-10-20,t,Knox,0,11
10000203406,1,2010-12-02,2011-12-07,f,Howard,0,0
10000203406,2,2012-04-23,2012-04-25,f,Howard,0,0
10000203436,1,2009-10-08,2011-07-29,f,Wabash,0,8
10000203486,1,2010-01-29,2011-05-05,t,Allen,0,23
10000203521,1,2008-01-27,2010-01-26,t,DeKalb,0,6
10000203559,1,2008-05-07,2009-10-05,t,Monroe,0,22
10000203588,1,2009-10-08,2009-12-16,f,Grant,0,2
10000203609,1,2006-02-24,,,Allen,,
10000203758,1,2009-03-04,2011-02-16,t,Boone,0,43
10000203790,1,2010-02-13,2010-07-12,f,Greene,0,2
10000203815,1,2010-10-26,2011-10-19,t,Miami,0,4
10000203832,1,2007-03-05,2009-03-18,f,Marion,0,8
10000203888,1,2008-05-20,2009-06-03,t,Clark,0,4
10000203919,1,2008-05-07,2011-07-08,t,Monroe,0,53
10000203977,1,2008-01-27,2010-01-26,t,DeKalb,0,34
10000204005,1,2005-12-13,2008-12-11,f,Marion,0,1
10000204121,1,2010-02-13,2010-12-07,f,Greene,0,14
10000204206,1,2008-05-07,2011-07-08,t,Monroe,0,40
10000204214,1,2012-05-22,,,Cass,,
10000204265,1,2011-05-22,,,Howard,,
10000204269,1,2010-10-26,2011-10-19,t,Miami,0,13
10000204282,1,2008-01-04,2008-04-24,t,Vanderburgh,0,0
10000204292,1,2010-01-22,2010-12-29,t,Wayne,0,7
10000204317,1,2012-05-10,2012-07-24,t,Kosciusko,0,1
10000204317,2,2012-08-15,,,Allen,,
10000204319,1,2011-07-15,2011-12-12,t,Johnson,0,6
10000204545,1,2012-04-09,,,Delaware,,
10000204650,1,2009-02-12,2010-02-02,f,Kosciusko,0,1
10000204651,1,2010-01-22,2010-12-29,t,Wayne,0,18
10000204681,1,2008-07-28,2009-05-24,f,Fayette,0,25
10000204710,1,2006-10-18,2009-08-21,f,Huntington,0,1
10000204802,1,2008-12-05,2010-09-27,f,Lake,0,0
10000204850,1,2002-07-19,,,Bartholomew,,
10000204870,1,2006-10-18,2009-08-21,f,Huntington,0,36
10000204944,1,2009-02-25,2009-12-18,t,Floyd,0,15
10000204948,1,2007-12-13,2010-01-14,t,Rush,0,5
10000205046,1,2008-03-17,2008-11-18,t,Marshall,0,0
10000205092,1,2010-04-20,2010-11-23,f,Hamilton,0,0
10000205100,1,2012-08-03,,,Hancock,,
10000205107,1,2009-09-10,2009-09-14,f,Floyd,0,0
10000205141,1,2010-06-07,2010-06-18,t,Delaware,0,0
10000205148,1,2007-10-13,2008-10-30,t,Marion,0,17
10000205250,1,2010-06-08,2010-06-14,f,Vanderburgh,0,2
10000205301,1,2009-08-13,2009-09-21,f,Henry,0,1
10000205332,1,2011-11-07,2012-07-23,t,Greene,0,3
10000205449,1,2012-08-03,,,Hancock,,
10000205479,1,2011-10-13,,,Tippecanoe,,
10000205492,1,2007-07-04,,,Marion,,
10000205537,1,2003-12-16,2008-04-25,f,Hancock,0,25
10000205655,1,2009-08-21,2011-10-31,t,Grant,0,1
10000205767,2,2012-03-02,,,Central Office,,
10000205872,1,1998-10-26,2008-03-03,f,Warrick,0,6
10000205990,1,2009-01-23,2009-06-16,f,Marion,0,0
10000206264,1,2009-03-02,2010-07-27,f,Bartholomew,0,4
10000206405,1,2008-10-30,2009-10-07,t,Clark,0,9
10000206471,1,2008-12-12,2008-12-15,f,Knox,0,0
10000206531,1,2008-07-01,2008-07-30,f,Cass,0,4
10000206617,1,2008-05-20,,,Lake,,
10000207093,1,2008-08-27,2008-12-18,f,Clay,0,4
10000207251,1,2011-05-25,2012-05-23,t,Dubois,0,5
10000207310,1,2009-02-23,2010-12-13,t,Delaware,0,5
10000207406,1,2012-05-16,,,Delaware,,
10000207440,1,2009-09-23,2010-02-11,t,Marion,0,0
10000207451,1,2011-05-06,2011-08-31,f,,0,6
10000207490,1,2011-10-11,2011-10-14,f,Grant,0,1
10000207599,1,2009-02-23,2009-10-17,t,Delaware,0,4
10000207649,1,2008-07-07,2009-07-01,t,Clark,0,9
10000207672,1,2007-06-19,2008-10-16,f,Vigo,0,14
10000207691,1,2004-01-16,2008-02-21,t,Marshall,0,0
10000207703,1,2007-08-17,2008-05-14,t,Wayne,0,10
10000207760,1,2008-12-12,2009-05-22,f,Knox,0,4
10000208019,1,2004-01-16,2008-02-21,t,Marshall,0,29
10000208071,1,2008-03-06,2008-10-22,t,Vanderburgh,0,8
10000208071,2,2012-01-18,2012-01-31,f,Warrick,0,1
10000208157,1,2012-04-25,,,Knox,,
10000208320,1,2011-01-25,,,Scott,,
10000208334,1,2008-11-26,2009-11-16,t,Kosciusko,0,2
10000208397,2,2008-02-16,2008-03-26,f,Vanderburgh,0,1
10000208397,3,2010-10-27,,,Vanderburgh,,
10000208426,1,2005-07-14,2010-01-08,f,Marion,0,59
10000208487,1,2008-11-26,2009-11-16,t,Kosciusko,0,15
10000208492,1,2009-01-27,2009-10-30,t,Gibson,0,5
10000208492,2,2012-01-08,,,Gibson,,
10000208500,1,2009-03-03,2009-05-26,t,Noble,0,1
10000208500,2,2009-12-04,2011-02-11,t,Noble,0,15
10000208681,1,1999-09-14,2008-05-19,t,Marion,0,0
10000208745,1,2008-11-26,2009-11-16,t,Kosciusko,0,16
10000208774,1,2008-11-06,,,Howard,,
10000208787,1,2011-05-24,2012-01-30,t,Wayne,0,2
10000208879,1,2008-07-17,2009-01-09,f,LaGrange,0,7
10000208921,1,2010-10-27,2012-05-30,t,Howard,0,0
10000209005,1,2007-03-13,2008-03-31,t,Crawford,0,18
10000209158,1,2012-01-02,,,Allen,,
10000209200,1,2011-11-18,,,Jennings,,
10000209206,1,2010-10-18,2011-01-27,t,DeKalb,0,5
10000209210,1,2008-08-22,2011-12-20,t,Noble,0,67
10000209239,1,2011-02-16,2012-03-30,f,,0,11
10000209277,1,2007-03-13,2008-03-31,t,Crawford,0,18
10000209281,1,2011-12-05,,,St. Joseph,,
10000209292,1,2005-08-22,2008-02-01,f,Wayne,0,2
10000209331,1,2006-11-29,,,Delaware,,
10000209385,1,2005-07-27,2009-06-29,f,Vanderburgh,0,2
10000209397,1,2001-02-13,2008-08-26,f,Jay,0,3
10000209432,1,2010-08-16,2010-10-27,t,Jackson,0,0
10000209541,1,2008-10-29,2009-03-17,f,Delaware,0,0
10000209609,1,2010-04-23,,,Montgomery,,
10000209639,1,2008-09-04,2009-03-20,f,Gibson,0,2
10000209643,1,2004-08-20,2008-12-12,f,Washington,0,6
10000209667,1,2006-03-21,2008-12-14,f,Vigo,0,14
10000209667,2,2009-03-23,2010-09-07,f,,0,3
10000209687,1,2008-07-07,2009-07-01,t,Clark,0,15
10000209688,1,2009-03-23,2010-12-22,t,Johnson,0,0
10000209731,3,2012-05-19,2012-05-21,f,Marion,0,0
10000209732,1,1997-03-02,2008-11-13,t,Marion,0,1
10000209822,1,2011-07-31,2011-12-08,t,Jackson,0,0
10000209824,1,2011-10-11,2011-10-14,f,Grant,0,1
10000209825,1,2008-01-02,2010-07-24,f,Vigo,0,0
10000209836,1,2008-09-04,2009-03-20,f,Gibson,0,10
10000209838,1,2012-03-12,,,Pulaski,,
10000210028,1,2005-07-31,2008-07-22,t,Elkhart,0,1
10000210035,1,2007-08-08,2009-04-06,t,Putnam,0,0
10000210035,2,2009-09-06,,,Putnam,,
10000210160,1,2008-05-22,2008-08-09,f,Randolph,0,0
10000210160,2,2009-11-09,2010-03-12,t,Randolph,0,1
10000210180,1,2009-08-03,2012-04-18,t,Grant,0,0
10000210225,1,2011-05-20,2011-06-03,t,Wabash,0,1
10000210246,1,2008-04-18,2009-12-17,f,Marion,0,4
10000210327,1,2005-07-31,2008-07-22,f,Elkhart,0,25
10000210419,1,2012-03-18,,,Delaware,,
10000210467,1,2008-07-17,2009-06-01,f,Delaware,0,0
10000210559,1,2011-04-28,,,Knox,,
10000210595,1,2012-04-17,,,Sullivan,,
10000210621,1,2011-12-07,2012-04-28,f,,0,5
10000210660,1,2008-05-22,2008-08-09,f,Randolph,0,3
10000210660,2,2009-11-09,2010-08-24,t,Randolph,0,5
10000210660,3,2011-01-25,2011-06-09,t,Randolph,0,0
10000210726,1,2007-03-29,2011-12-21,f,Decatur,0,8
10000210754,1,2008-10-10,2009-11-02,f,LaGrange,0,5
10000210779,1,2012-04-17,,,,,
10000210835,1,2003-10-21,2011-05-03,f,Elkhart,0,80
10000210927,1,2011-05-20,2011-06-03,t,Wabash,0,1
10000210977,1,2009-03-09,2010-01-14,f,Warrick,0,7
10000211020,1,2006-08-23,2008-01-25,f,Shelby,0,8
10000211254,1,2011-05-20,2011-06-03,t,Wabash,0,1
10000211322,1,2006-08-23,2008-01-25,f,Shelby,0,16
10000211369,1,2009-06-15,2009-12-25,t,Monroe,0,0
10000211448,1,2008-11-09,2010-02-02,f,Madison,0,4
10000211458,1,2012-07-27,,,St. Joseph,,
10000211475,1,2010-03-04,2010-03-10,f,Bartholomew,0,1
10000211487,1,2009-06-09,2010-11-16,t,Elkhart,0,21
10000211493,1,2004-02-23,2011-08-30,f,Marshall,0,1
10000211513,1,2008-05-05,2008-05-09,f,Jefferson,0,4
10000211605,1,2012-02-23,,,Posey,,
10000211638,1,2004-06-14,2008-09-13,f,Jay,0,4
10000211768,1,2011-09-24,2011-09-27,t,Henry,0,0
10000211791,1,2011-05-20,2011-06-03,t,Wabash,0,1
10000211824,1,2007-09-19,2008-01-23,f,Henry,0,0
10000211912,1,2005-01-07,,,Lake,,
10000211924,1,2012-05-25,,,Grant,,
10000211925,1,2006-08-23,2008-01-25,f,Shelby,0,17
10000211960,1,2008-07-23,2011-05-05,f,Elkhart,0,6
10000212034,1,2009-04-15,2011-02-24,t,Marshall,0,2
10000212069,1,2012-04-17,,,Franklin,,
10000212085,1,2009-06-09,2010-07-27,t,Elkhart,0,18
10000212105,1,2008-07-31,2010-05-13,f,Marshall,0,13
10000212115,1,2009-03-10,2011-09-19,f,Marion,0,2
10000212124,1,2009-03-02,2009-09-08,f,Warrick,0,6
10000212137,1,2004-09-01,2008-07-25,f,Gibson,0,12
10000212194,1,2007-09-19,2008-04-10,f,Henry,0,3
10000212194,2,2008-09-08,2009-08-08,f,Henry,0,16
10000212270,1,2008-09-08,2010-06-03,f,Adams,0,1
10000212328,1,2011-09-02,,,Fayette,,
10000212382,1,2006-12-14,2011-08-18,f,Marion,0,0
10000212449,1,2012-01-24,2012-05-23,t,,0,7
10000212468,1,2012-04-26,2012-04-30,f,Allen,0,0
10000212469,1,2010-01-27,2010-03-30,f,Delaware,0,0
10000212469,2,2010-10-18,2011-09-29,t,Henry,0,0
10000212651,1,2007-07-10,2008-06-02,f,Adams,0,7
10000212651,2,2008-08-07,2012-05-04,f,Jay,0,31
10000212763,1,2011-05-25,2012-03-23,f,,0,14
10000213092,1,2008-08-29,2008-09-03,f,Marion,0,1
